id,age,job,marital_status,education,default_loan,balance,housing_loan,personal_loan,contact_type,day,month,duration,campaign,pdays,previous,poutcome,subscription
24972,31,ADMIN,MAR,SEC,N,0,Y,N,CEL,29,7,82,5,-1,0,UNK,0
24973,19,STUD,SIN,PRIM,N,103,N,N,CEL,18,1,177,2,95,4,FAIL,0
24974,43,BLUE,MAR,SEC,N,1559,Y,N,UNK,30,5,123,1,-1,0,UNK,0
24975,33,MGNT,MAR,SEC,N,369,N,N,CEL,25,5,115,2,103,1,SUC,0
24976,59,MGNT,DIV,TER,N,-232,N,Y,CEL,16,7,97,2,-1,0,UNK,0
24977,35,TECH,DIV,TER,N,1718,Y,Y,CEL,17,11,74,1,167,16,OTH,0
24978,33,MGNT,MAR,TER,N,11149,Y,N,UNK,21,5,418,2,-1,0,UNK,0
24979,59,retired,MAR,PRIM,Y,-488,N,Y,UNK,6,6,247,1,-1,0,UNK,0
24980,27,ADMIN,MAR,SEC,N,158,Y,N,CEL,25,7,124,2,-1,0,UNK,0
24981,53,MGNT,MAR,TER,N,1348,N,Y,CEL,17,7,120,3,-1,0,UNK,0
24982,58,BLUE,DIV,PRIM,N,835,N,N,TEL,3,2,296,1,-1,0,UNK,0
24983,52,retired,MAR,SEC,N,5423,N,Y,CEL,25,7,102,1,-1,0,UNK,0
24984,31,BLUE,MAR,SEC,N,892,Y,N,CEL,29,7,25,22,-1,0,UNK,0
24985,44,MGNT,MAR,TER,N,786,Y,N,UNK,20,6,15,7,-1,0,UNK,0
24986,59,MGNT,MAR,TER,N,2365,N,Y,CEL,29,1,36,1,188,4,FAIL,0
24987,46,BLUE,MAR,PRIM,N,0,N,N,CEL,22,8,65,2,-1,0,UNK,0
24988,34,MGNT,MAR,TER,N,902,Y,N,CEL,14,5,159,1,367,2,OTH,0
24989,41,ADMIN,DIV,SEC,N,783,Y,Y,CEL,14,5,135,3,363,2,FAIL,0
24990,31,MGNT,MAR,TER,N,582,Y,N,CEL,15,7,58,2,-1,0,UNK,0
24991,36,TECH,SIN,SEC,N,333,N,N,CEL,7,8,44,2,-1,0,UNK,0
24992,49,SERV,MAR,SEC,N,5673,N,Y,CEL,4,8,357,3,-1,0,UNK,0
24993,34,MGNT,SIN,PRIM,N,212,N,N,UNK,27,5,88,1,-1,0,UNK,0
24994,54,TECH,SIN,SEC,N,224,N,N,CEL,5,8,134,2,-1,0,UNK,0
24995,35,MGNT,MAR,TER,N,362,N,N,CEL,12,8,95,8,-1,0,UNK,0
24996,52,ENTREP,MAR,SEC,N,10,N,Y,CEL,17,7,72,3,-1,0,UNK,0
24997,35,TECH,SIN,TER,N,174,Y,N,CEL,5,5,105,1,-1,0,UNK,0
24998,51,TECH,MAR,TER,N,2506,N,N,CEL,30,11,210,3,-1,0,UNK,0
24999,58,retired,DIV,UNK,N,5920,Y,N,CEL,23,7,255,1,-1,0,UNK,0
25000,33,MGNT,SIN,TER,N,641,Y,N,CEL,4,2,147,1,253,7,OTH,0
25001,27,SELF,SIN,TER,Y,5,N,Y,CEL,18,7,384,1,-1,0,UNK,0
25002,80,retired,MAR,SEC,N,8304,N,N,TEL,6,4,681,1,118,11,SUC,0
25003,30,ADMIN,DIV,SEC,N,377,Y,N,UNK,4,6,524,15,-1,0,UNK,1
25004,34,TECH,MAR,SEC,N,-25,N,N,CEL,15,5,207,1,-1,0,UNK,0
25005,30,TECH,SIN,SEC,N,309,N,N,CEL,13,8,99,1,-1,0,UNK,0
25006,35,MGNT,SIN,TER,N,385,Y,N,CEL,29,8,168,2,-1,0,UNK,0
25007,41,TECH,MAR,SEC,N,169,Y,N,UNK,7,5,296,2,-1,0,UNK,0
25008,30,BLUE,SIN,SEC,N,-93,Y,N,UNK,27,5,149,2,-1,0,UNK,0
25009,39,TECH,DIV,SEC,N,80,N,N,UNK,20,6,124,2,-1,0,UNK,0
25010,57,retired,MAR,PRIM,N,1466,N,N,UNK,20,6,326,1,-1,0,UNK,0
25011,39,MGNT,SIN,TER,N,307,N,N,CEL,22,5,182,2,-1,0,UNK,1
25012,35,TECH,MAR,TER,N,712,Y,N,UNK,27,5,73,2,-1,0,UNK,0
25013,31,TECH,MAR,TER,N,2166,N,N,CEL,13,7,577,6,182,2,SUC,1
25014,58,retired,MAR,SEC,N,3648,N,N,CEL,31,7,60,4,-1,0,UNK,0
25015,28,BLUE,SIN,SEC,N,2700,N,N,CEL,3,2,337,4,-1,0,UNK,0
25016,25,SERV,SIN,SEC,N,-352,N,N,CEL,15,7,246,1,-1,0,UNK,0
25017,45,SERV,MAR,PRIM,N,7811,N,N,UNK,16,6,143,2,-1,0,UNK,0
25018,47,BLUE,MAR,PRIM,N,0,Y,N,UNK,15,5,30,1,-1,0,UNK,0
25019,53,BLUE,MAR,PRIM,N,57,Y,N,UNK,20,6,4,20,-1,0,UNK,0
25020,32,SELF,MAR,SEC,N,-33,Y,N,CEL,18,5,158,1,355,3,FAIL,0
25021,37,BLUE,MAR,SEC,N,222,Y,N,CEL,15,5,7,6,357,1,FAIL,0
25022,36,MGNT,MAR,TER,N,0,Y,N,CEL,20,4,142,3,150,3,FAIL,0
25023,26,SERV,SIN,SEC,N,335,N,N,TEL,29,1,393,2,-1,0,UNK,0
25024,34,BLUE,MAR,PRIM,N,251,Y,Y,CEL,24,7,15,3,-1,0,UNK,0
25025,42,BLUE,MAR,PRIM,N,560,Y,Y,CEL,18,11,139,2,-1,0,UNK,0
25026,33,SELF,SIN,TER,N,544,Y,N,CEL,7,5,155,1,-1,0,UNK,0
25027,35,TECH,SIN,TER,N,33,N,N,CEL,29,8,300,2,-1,0,UNK,0
25028,45,BLUE,MAR,SEC,N,1577,Y,N,CEL,17,4,188,1,-1,0,UNK,0
25029,25,TECH,SIN,TER,N,3630,N,N,TEL,9,6,221,7,-1,0,UNK,1
25030,39,MGNT,MAR,TER,N,562,N,N,CEL,13,9,303,2,-1,0,UNK,0
25031,45,ADMIN,MAR,SEC,N,248,N,N,CEL,16,7,212,2,-1,0,UNK,0
25032,34,BLUE,SIN,SEC,Y,-369,Y,N,UNK,23,5,353,2,-1,0,UNK,0
25033,31,MGNT,SIN,TER,N,3,N,N,CEL,4,2,406,2,-1,0,UNK,0
25034,54,SERV,DIV,UNK,N,2177,N,N,UNK,20,5,134,5,-1,0,UNK,0
25035,50,TECH,DIV,UNK,N,2706,Y,N,UNK,28,5,179,3,-1,0,UNK,0
25036,57,TECH,MAR,SEC,N,3071,Y,Y,CEL,7,5,63,3,-1,0,UNK,0
25037,45,ADMIN,MAR,PRIM,N,895,Y,N,UNK,29,5,480,2,-1,0,UNK,0
25038,56,BLUE,MAR,PRIM,N,0,Y,N,CEL,16,7,1222,1,-1,0,UNK,1
25039,62,MGNT,MAR,TER,N,7458,N,N,CEL,30,10,212,2,-1,0,UNK,1
25040,49,MGNT,SIN,PRIM,N,548,N,N,TEL,31,7,115,6,-1,0,UNK,0
25041,54,SERV,DIV,SEC,N,1012,Y,N,CEL,12,5,33,3,175,2,OTH,0
25042,37,MGNT,MAR,TER,N,6771,N,N,CEL,5,3,319,1,-1,0,UNK,1
25043,29,MGNT,SIN,TER,N,91,Y,N,TEL,28,7,426,4,-1,0,UNK,0
25044,37,TECH,DIV,SEC,N,531,N,N,UNK,17,6,150,7,-1,0,UNK,0
25045,46,BLUE,MAR,SEC,N,7,N,N,UNK,17,6,110,2,-1,0,UNK,0
25046,25,ADMIN,MAR,SEC,N,541,Y,N,CEL,15,5,607,1,344,4,FAIL,0
25047,26,MGNT,SIN,TER,N,592,N,N,TEL,29,1,145,2,164,1,OTH,0
25048,31,MGNT,SIN,TER,N,0,N,N,CEL,28,8,38,16,-1,0,UNK,0
25049,34,BLUE,MAR,PRIM,N,2320,Y,N,CEL,18,11,63,1,-1,0,UNK,0
25050,32,ADMIN,SIN,TER,N,-59,N,Y,UNK,4,7,192,1,-1,0,UNK,0
25051,22,STUD,SIN,SEC,N,185,N,N,CEL,8,7,153,1,-1,0,UNK,1
25052,40,SERV,MAR,SEC,N,1291,N,Y,UNK,12,6,138,1,-1,0,UNK,0
25053,51,HOUSE,MAR,TER,N,990,N,N,TEL,21,8,189,5,-1,0,UNK,0
25054,52,TECH,MAR,SEC,N,192,Y,N,CEL,23,7,61,2,-1,0,UNK,0
25055,36,BLUE,MAR,SEC,N,-190,Y,N,UNK,27,5,348,2,-1,0,UNK,0
25056,40,MGNT,MAR,TER,N,270,N,N,UNK,16,6,362,3,-1,0,UNK,0
25057,54,ADMIN,MAR,SEC,N,276,Y,Y,CEL,27,4,66,1,-1,0,UNK,0
25058,44,MGNT,MAR,SEC,N,13054,Y,N,CEL,11,5,471,2,174,12,OTH,0
25059,32,TECH,SIN,TER,N,100,N,N,CEL,28,1,741,1,-1,0,UNK,0
25060,28,SELF,SIN,TER,N,442,N,N,CEL,19,6,474,3,95,3,OTH,1
25061,31,TECH,SIN,TER,N,948,Y,N,UNK,8,5,91,2,-1,0,UNK,0
25062,35,ADMIN,MAR,SEC,N,0,Y,N,CEL,20,4,18,5,-1,0,UNK,0
25063,59,HOUSE,MAR,PRIM,N,352,N,N,TEL,21,7,132,10,-1,0,UNK,0
25064,58,TECH,MAR,TER,N,883,N,N,CEL,18,8,543,1,78,2,FAIL,0
25065,33,UNEMP,SIN,TER,N,1974,N,N,CEL,14,8,498,2,191,1,FAIL,1
25066,26,BLUE,SIN,TER,N,1527,N,N,CEL,5,2,167,1,-1,0,UNK,0
25067,31,SERV,MAR,TER,N,37,Y,N,UNK,5,5,313,1,-1,0,UNK,0
25068,36,ENTREP,MAR,TER,N,3057,N,N,UNK,16,6,2769,4,-1,0,UNK,1
25069,53,BLUE,MAR,PRIM,N,421,Y,N,CEL,20,11,677,1,-1,0,UNK,1
25070,58,ADMIN,MAR,SEC,N,5680,N,Y,CEL,18,11,237,2,-1,0,UNK,0
25071,37,SERV,DIV,PRIM,N,0,Y,N,UNK,18,6,77,2,-1,0,UNK,0
25072,40,MGNT,MAR,TER,N,552,N,N,CEL,28,7,761,8,-1,0,UNK,0
25073,49,ENTREP,SIN,SEC,N,5802,N,N,CEL,12,8,175,3,104,2,SUC,0
25074,35,MGNT,MAR,TER,N,100,N,N,CEL,12,8,120,2,-1,0,UNK,0
25075,59,SELF,MAR,TER,N,185,N,N,CEL,22,6,177,5,138,1,FAIL,0
25076,46,BLUE,MAR,PRIM,N,-169,N,Y,UNK,29,5,336,3,-1,0,UNK,0
25077,37,MGNT,MAR,TER,N,489,Y,N,CEL,7,8,205,5,-1,0,UNK,0
25078,30,MGNT,SIN,TER,N,6495,N,N,CEL,30,3,78,3,-1,0,UNK,0
25079,54,BLUE,MAR,SEC,N,-135,Y,N,CEL,14,5,152,3,370,2,FAIL,0
25080,61,retired,DIV,SEC,N,4243,N,N,CEL,30,4,315,1,182,2,SUC,1
25081,51,SERV,DIV,SEC,N,-245,Y,Y,UNK,28,5,612,2,-1,0,UNK,0
25082,36,STUD,SIN,TER,N,129,N,N,CEL,27,10,149,1,-1,0,UNK,1
25083,41,TECH,SIN,SEC,N,0,Y,Y,UNK,19,5,162,1,-1,0,UNK,0
25084,34,ADMIN,DIV,SEC,N,140,Y,N,CEL,8,5,81,2,365,1,FAIL,0
25085,50,ADMIN,MAR,SEC,N,-1415,N,N,CEL,19,8,358,2,-1,0,UNK,0
25086,49,ADMIN,DIV,PRIM,N,112,Y,N,CEL,13,5,79,1,-1,0,UNK,0
25087,53,TECH,MAR,SEC,N,944,Y,N,CEL,23,7,799,4,-1,0,UNK,0
25088,37,ADMIN,MAR,SEC,N,-557,Y,Y,CEL,15,5,284,15,-1,0,UNK,0
25089,57,HOUSE,MAR,PRIM,N,3570,N,N,UNK,9,6,233,2,-1,0,UNK,0
25090,31,ADMIN,SIN,SEC,Y,4,Y,Y,CEL,8,7,144,1,-1,0,UNK,0
25091,27,ADMIN,SIN,TER,N,138,N,N,CEL,15,6,89,2,-1,0,UNK,1
25092,53,SERV,MAR,SEC,N,1242,N,N,CEL,11,8,168,2,-1,0,UNK,0
25093,38,ENTREP,MAR,TER,N,1438,N,N,CEL,13,11,122,5,-1,0,UNK,0
25094,48,MGNT,MAR,UNK,N,0,Y,N,CEL,8,5,612,1,344,1,OTH,0
25095,35,BLUE,MAR,SEC,N,682,Y,N,CEL,7,5,141,1,-1,0,UNK,0
25096,38,BLUE,SIN,PRIM,N,3132,N,N,CEL,5,2,304,1,-1,0,UNK,0
25097,49,BLUE,MAR,PRIM,N,2356,N,Y,TEL,14,7,236,2,-1,0,UNK,0
25098,34,ENTREP,MAR,UNK,N,98,N,Y,CEL,4,2,268,1,-1,0,UNK,0
25099,57,retired,MAR,PRIM,N,75,N,N,CEL,28,8,118,2,-1,0,UNK,0
25100,30,ADMIN,MAR,TER,N,631,N,N,CEL,13,8,293,3,-1,0,UNK,0
25101,59,retired,MAR,UNK,N,1116,N,N,CEL,30,4,353,1,-1,0,UNK,0
25102,45,BLUE,MAR,SEC,N,392,Y,N,CEL,21,11,391,2,127,2,FAIL,0
25103,32,SELF,MAR,TER,N,518,N,N,CEL,27,8,462,5,-1,0,UNK,0
25104,52,TECH,MAR,SEC,N,272,N,Y,CEL,17,7,53,1,-1,0,UNK,0
25105,30,MGNT,SIN,TER,N,1268,N,N,CEL,16,7,73,4,-1,0,UNK,0
25106,38,ADMIN,MAR,SEC,N,47,Y,N,CEL,10,8,120,1,98,5,SUC,0
25107,40,MGNT,DIV,UNK,N,4095,Y,N,CEL,20,4,281,1,-1,0,UNK,0
25108,47,ADMIN,MAR,SEC,N,1265,Y,Y,CEL,20,4,250,2,-1,0,UNK,0
25109,30,ENTREP,MAR,SEC,N,12737,N,Y,CEL,19,11,589,2,-1,0,UNK,1
25110,36,BLUE,MAR,PRIM,N,0,Y,N,CEL,18,5,8,7,-1,0,UNK,0
25111,33,SERV,DIV,SEC,N,2358,Y,N,CEL,20,4,529,3,-1,0,UNK,0
25112,42,UNEMP,MAR,PRIM,N,11,N,N,CEL,7,7,111,3,-1,0,UNK,0
25113,55,BLUE,MAR,PRIM,N,1086,Y,N,CEL,6,5,146,1,272,2,FAIL,0
25114,54,TECH,MAR,SEC,N,473,N,Y,CEL,2,11,182,1,81,1,FAIL,1
25115,45,MGNT,MAR,TER,N,77,Y,N,CEL,17,11,59,1,-1,0,UNK,0
25116,34,BLUE,MAR,PRIM,N,6352,Y,N,CEL,5,5,338,4,288,2,OTH,0
25117,57,retired,DIV,TER,N,734,N,N,CEL,6,8,1357,4,-1,0,UNK,1
25118,33,TECH,SIN,SEC,N,2466,Y,N,CEL,21,11,132,2,-1,0,UNK,0
25119,35,ADMIN,MAR,SEC,N,165,Y,N,UNK,18,6,272,1,-1,0,UNK,0
25120,38,TECH,SIN,SEC,N,614,Y,N,UNK,20,5,116,1,-1,0,UNK,0
25121,53,BLUE,SIN,SEC,N,5715,N,N,CEL,28,1,287,2,-1,0,UNK,0
25122,53,SELF,MAR,TER,N,451,Y,N,CEL,2,2,125,1,249,2,FAIL,0
25123,53,BLUE,MAR,SEC,N,0,N,N,UNK,6,6,650,1,-1,0,UNK,0
25124,32,ADMIN,SIN,SEC,N,620,Y,N,UNK,26,5,1234,3,-1,0,UNK,1
25125,51,BLUE,MAR,PRIM,N,303,Y,N,UNK,3,6,87,7,-1,0,UNK,0
25126,38,BLUE,SIN,PRIM,N,378,Y,N,CEL,18,5,169,1,-1,0,UNK,0
25127,27,ADMIN,MAR,SEC,N,53,Y,N,CEL,18,7,362,2,-1,0,UNK,0
25128,39,TECH,MAR,SEC,N,4441,Y,N,UNK,21,5,86,2,-1,0,UNK,0
25129,47,BLUE,MAR,PRIM,N,-127,Y,N,UNK,3,6,170,3,-1,0,UNK,0
25130,52,HOUSE,MAR,PRIM,N,5137,N,N,UNK,9,6,199,1,-1,0,UNK,0
25131,32,SERV,SIN,SEC,N,0,Y,N,CEL,31,7,99,13,-1,0,UNK,0
25132,59,retired,MAR,PRIM,N,0,N,N,CEL,5,6,493,2,-1,0,UNK,1
25133,45,UNK,MAR,UNK,N,2834,N,N,CEL,4,8,112,1,-1,0,UNK,0
25134,57,SERV,DIV,SEC,N,739,Y,N,UNK,20,5,352,5,-1,0,UNK,0
25135,40,TECH,DIV,SEC,N,275,N,N,CEL,13,8,409,4,-1,0,UNK,0
25136,54,retired,MAR,SEC,N,883,N,N,TEL,5,2,305,4,-1,0,UNK,0
25137,44,HOUSE,MAR,TER,N,460,N,N,UNK,17,6,491,1,-1,0,UNK,0
25138,34,BLUE,DIV,SEC,N,-566,Y,N,UNK,26,5,248,2,-1,0,UNK,0
25139,62,BLUE,MAR,SEC,N,272,N,N,CEL,11,8,146,1,286,2,FAIL,1
25140,33,TECH,MAR,SEC,N,0,Y,Y,CEL,19,11,163,2,-1,0,UNK,0
25141,57,SERV,DIV,SEC,N,4664,N,N,CEL,30,7,103,1,-1,0,UNK,0
25142,45,SERV,DIV,SEC,N,88,N,Y,CEL,7,7,332,1,-1,0,UNK,0
25143,50,BLUE,SIN,SEC,N,708,Y,N,UNK,15,5,104,1,-1,0,UNK,0
25144,49,TECH,MAR,SEC,N,175,Y,Y,CEL,21,11,70,1,-1,0,UNK,0
25145,54,ADMIN,DIV,SEC,N,912,Y,N,UNK,19,5,258,1,-1,0,UNK,0
25146,34,MGNT,SIN,TER,N,-322,N,N,UNK,9,5,198,1,-1,0,UNK,0
25147,70,retired,MAR,PRIM,N,8897,N,N,CEL,6,10,692,2,-1,0,UNK,0
25148,38,TECH,DIV,SEC,N,0,Y,N,CEL,16,4,867,1,-1,0,UNK,0
25149,47,STUD,SIN,UNK,N,107,N,N,TEL,15,7,119,8,-1,0,UNK,0
25150,25,TECH,SIN,SEC,N,1105,Y,N,CEL,17,4,608,1,-1,0,UNK,0
25151,47,BLUE,MAR,SEC,N,-18,N,Y,CEL,22,8,155,2,-1,0,UNK,0
25152,47,TECH,MAR,PRIM,N,12531,Y,N,UNK,30,5,888,3,-1,0,UNK,0
25153,58,HOUSE,MAR,PRIM,N,2348,N,N,UNK,9,6,226,1,-1,0,UNK,0
25154,49,UNEMP,MAR,SEC,N,13818,N,N,CEL,21,11,201,1,113,2,FAIL,0
25155,40,MGNT,MAR,TER,N,-606,Y,N,CEL,6,5,90,1,345,1,FAIL,0
25156,26,TECH,SIN,TER,N,686,Y,N,UNK,30,5,98,2,-1,0,UNK,0
25157,60,BLUE,MAR,PRIM,N,1670,N,N,CEL,4,8,115,1,-1,0,UNK,0
25158,33,MGNT,SIN,SEC,N,2859,Y,N,CEL,13,8,105,1,-1,0,UNK,0
25159,54,TECH,MAR,TER,N,876,N,N,CEL,27,10,269,3,541,3,SUC,1
25160,38,SELF,MAR,TER,N,846,N,N,CEL,2,6,253,1,-1,0,UNK,0
25161,26,SERV,SIN,SEC,N,1445,N,N,TEL,23,10,171,1,-1,0,UNK,1
25162,39,MGNT,SIN,TER,N,86,Y,N,CEL,21,8,140,4,-1,0,UNK,0
25163,28,MGNT,SIN,SEC,N,-513,N,Y,CEL,29,7,95,8,-1,0,UNK,0
25164,47,SERV,MAR,SEC,N,0,Y,N,TEL,9,7,250,1,-1,0,UNK,0
25165,56,retired,DIV,PRIM,N,0,N,N,UNK,5,6,27,1,-1,0,UNK,0
25166,52,UNEMP,MAR,PRIM,N,959,N,N,TEL,30,7,694,2,-1,0,UNK,1
25167,48,ENTREP,SIN,SEC,N,0,Y,N,CEL,6,5,236,1,-1,0,UNK,0
25168,47,MGNT,DIV,TER,N,84,Y,N,UNK,9,5,229,5,-1,0,UNK,0
25169,32,SELF,SIN,TER,N,0,Y,N,CEL,6,5,767,1,-1,0,UNK,1
25170,34,BLUE,MAR,SEC,N,103,Y,Y,UNK,8,5,956,2,-1,0,UNK,0
25171,30,retired,SIN,SEC,N,48,N,N,CEL,18,5,142,2,300,1,OTH,0
25172,63,ADMIN,MAR,SEC,N,-40,N,N,CEL,22,4,99,3,-1,0,UNK,0
25173,29,ADMIN,MAR,SEC,N,19,N,N,CEL,28,1,80,1,-1,0,UNK,0
25174,30,BLUE,SIN,SEC,N,-276,N,Y,CEL,4,2,361,8,-1,0,UNK,0
25175,27,BLUE,MAR,SEC,N,30,N,Y,CEL,18,5,110,1,334,4,OTH,0
25176,54,TECH,MAR,SEC,N,1938,N,Y,CEL,28,7,551,3,-1,0,UNK,1
25177,41,TECH,DIV,SEC,N,348,Y,N,CEL,7,5,225,2,275,2,FAIL,0
25178,31,TECH,MAR,SEC,N,4941,Y,N,UNK,23,5,504,1,-1,0,UNK,0
25179,41,BLUE,SIN,UNK,N,2835,Y,N,UNK,28,5,53,1,-1,0,UNK,0
25180,37,ADMIN,MAR,PRIM,N,188,Y,N,CEL,17,4,153,1,-1,0,UNK,0
25181,50,BLUE,MAR,PRIM,N,5872,Y,N,CEL,5,5,762,3,-1,0,UNK,1
25182,46,SERV,MAR,TER,N,523,Y,N,CEL,17,4,172,1,-1,0,UNK,0
25183,38,TECH,MAR,SEC,N,167,N,N,CEL,14,8,145,2,-1,0,UNK,0
25184,32,SERV,SIN,SEC,N,187,Y,N,UNK,29,5,315,1,-1,0,UNK,0
25185,41,TECH,DIV,SEC,N,75,N,N,CEL,20,8,351,2,-1,0,UNK,0
25186,29,SERV,SIN,SEC,N,2099,Y,Y,UNK,19,5,171,2,-1,0,UNK,0
25187,45,SERV,SIN,SEC,N,141,Y,N,UNK,12,5,111,4,-1,0,UNK,0
25188,43,BLUE,MAR,PRIM,N,-181,Y,N,CEL,17,4,351,1,337,3,FAIL,0
25189,52,MGNT,MAR,TER,N,575,N,N,UNK,3,6,315,1,-1,0,UNK,0
25190,33,STUD,MAR,SEC,N,1536,N,N,CEL,6,8,258,2,178,4,SUC,1
25191,37,ADMIN,MAR,TER,N,2741,N,N,UNK,16,6,204,4,-1,0,UNK,0
25192,31,ADMIN,SIN,SEC,N,130,Y,Y,UNK,12,5,132,1,-1,0,UNK,0
25193,44,BLUE,DIV,PRIM,N,70,Y,N,CEL,13,5,176,1,-1,0,UNK,0
25194,49,BLUE,MAR,PRIM,N,3659,Y,N,UNK,7,5,160,1,-1,0,UNK,0
25195,35,MGNT,SIN,TER,N,-292,Y,N,CEL,18,5,166,2,272,6,FAIL,0
25196,36,BLUE,MAR,SEC,N,270,Y,Y,CEL,20,11,884,2,-1,0,UNK,0
25197,37,BLUE,MAR,SEC,N,504,Y,N,CEL,20,4,87,2,347,2,FAIL,0
25198,54,retired,MAR,SEC,N,522,N,Y,CEL,14,7,81,3,-1,0,UNK,0
25199,57,retired,MAR,SEC,N,712,Y,Y,UNK,19,6,824,1,-1,0,UNK,0
25200,49,HOUSE,MAR,PRIM,N,640,N,N,TEL,13,8,214,4,-1,0,UNK,0
25201,35,TECH,SIN,SEC,N,23,Y,N,UNK,19,6,113,2,-1,0,UNK,0
25202,49,HOUSE,MAR,PRIM,N,889,N,N,TEL,7,7,388,1,-1,0,UNK,1
25203,45,TECH,SIN,SEC,N,31,N,N,UNK,29,5,177,1,-1,0,UNK,0
25204,31,TECH,MAR,SEC,N,0,Y,Y,CEL,28,1,71,1,223,9,OTH,0
25205,52,SELF,MAR,TER,N,2289,Y,Y,CEL,21,11,81,1,-1,0,UNK,0
25206,58,MGNT,MAR,TER,N,1831,N,N,CEL,17,11,1531,1,-1,0,UNK,0
25207,29,TECH,SIN,TER,N,910,Y,N,CEL,11,5,278,1,-1,0,UNK,0
25208,56,BLUE,MAR,PRIM,N,1214,N,Y,CEL,7,8,105,1,-1,0,UNK,0
25209,35,ADMIN,MAR,SEC,N,1345,Y,N,CEL,23,7,135,1,-1,0,UNK,0
25210,38,BLUE,MAR,PRIM,N,190,Y,N,TEL,19,11,623,1,175,1,OTH,1
25211,41,MGNT,MAR,TER,N,666,Y,N,CEL,20,11,106,3,183,3,FAIL,0
25212,40,BLUE,DIV,SEC,N,0,Y,N,UNK,6,5,121,2,-1,0,UNK,0
25213,45,BLUE,SIN,PRIM,N,999,N,N,CEL,29,1,182,2,-1,0,UNK,0
25214,54,MGNT,DIV,TER,N,6410,N,N,CEL,20,11,101,2,-1,0,UNK,0
25215,45,SELF,MAR,SEC,N,140,Y,N,CEL,6,8,192,3,-1,0,UNK,0
25216,49,MGNT,MAR,TER,N,865,N,N,CEL,28,1,280,1,-1,0,UNK,0
25217,43,UNEMP,MAR,SEC,N,511,Y,Y,TEL,5,2,191,5,190,5,OTH,0
25218,41,MGNT,MAR,PRIM,N,5310,Y,N,CEL,17,11,984,1,-1,0,UNK,1
25219,32,TECH,DIV,SEC,N,1097,Y,N,UNK,12,5,298,2,-1,0,UNK,0
25220,42,BLUE,MAR,PRIM,N,608,Y,N,CEL,8,5,67,2,-1,0,UNK,0
25221,46,ADMIN,DIV,SEC,N,1939,Y,N,UNK,29,5,119,1,-1,0,UNK,0
25222,32,ADMIN,MAR,SEC,N,51,Y,Y,CEL,14,1,203,1,87,2,OTH,1
25223,32,SELF,SIN,TER,N,444,N,N,CEL,19,11,101,1,-1,0,UNK,0
25224,57,BLUE,MAR,PRIM,N,23,Y,N,TEL,31,7,25,8,-1,0,UNK,0
25225,43,ENTREP,MAR,SEC,N,104,Y,N,CEL,18,7,635,3,-1,0,UNK,1
25226,51,BLUE,MAR,PRIM,N,2832,Y,N,CEL,20,4,122,4,238,12,OTH,0
25227,31,MGNT,SIN,TER,N,130,Y,N,CEL,5,5,155,1,-1,0,UNK,0
25228,47,MGNT,MAR,TER,N,1147,N,N,CEL,27,2,204,1,-1,0,UNK,0
25229,37,BLUE,MAR,SEC,N,5334,N,N,UNK,6,6,58,1,-1,0,UNK,0
25230,37,BLUE,DIV,SEC,N,0,Y,Y,CEL,4,2,131,1,-1,0,UNK,0
25231,56,SERV,MAR,SEC,N,654,N,N,CEL,15,9,875,1,-1,0,UNK,1
25232,44,BLUE,MAR,PRIM,N,0,Y,N,UNK,14,5,220,7,-1,0,UNK,0
25233,53,MGNT,MAR,TER,N,913,Y,N,UNK,9,5,244,4,-1,0,UNK,0
25234,56,TECH,MAR,SEC,N,28,Y,N,UNK,15,5,236,1,-1,0,UNK,0
25235,34,ADMIN,DIV,SEC,N,1085,N,N,CEL,11,3,101,7,-1,0,UNK,1
25236,44,TECH,MAR,TER,N,184,Y,Y,CEL,5,2,653,3,8,2,OTH,0
25237,32,TECH,SIN,TER,N,35,N,N,CEL,20,8,96,8,-1,0,UNK,0
25238,29,MGNT,SIN,TER,N,2753,N,N,CEL,30,4,645,1,-1,0,UNK,1
25239,92,retired,MAR,UNK,N,775,N,N,CEL,22,10,313,3,-1,0,UNK,1
25240,33,SERV,SIN,SEC,N,245,Y,N,UNK,2,6,140,3,-1,0,UNK,0
25241,36,ADMIN,MAR,SEC,N,4011,N,N,UNK,19,6,10,16,-1,0,UNK,0
25242,28,TECH,SIN,SEC,N,456,N,N,CEL,9,2,16,9,-1,0,UNK,0
25243,46,BLUE,MAR,SEC,N,877,N,N,CEL,29,8,339,2,-1,0,UNK,0
25244,22,STUD,SIN,SEC,N,552,N,N,CEL,1,9,327,1,-1,0,UNK,1
25245,36,BLUE,DIV,SEC,N,221,Y,N,UNK,20,5,189,1,-1,0,UNK,0
25246,40,TECH,MAR,TER,N,99,N,N,CEL,13,8,220,2,364,2,FAIL,0
25247,32,MGNT,SIN,TER,N,597,N,Y,CEL,24,7,869,1,-1,0,UNK,0
25248,26,ADMIN,SIN,TER,N,3672,Y,N,UNK,29,5,360,5,-1,0,UNK,0
25249,44,HOUSE,MAR,PRIM,N,241,Y,N,TEL,14,7,164,3,-1,0,UNK,0
25250,26,MGNT,SIN,TER,N,3,Y,N,CEL,23,7,106,1,-1,0,UNK,0
25251,40,SERV,MAR,UNK,N,4075,Y,N,UNK,16,6,162,3,-1,0,UNK,0
